,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
一德期货,2230.0,-813.0,11573.0,1136.0,0.0,0.0,1136,20210114
上海东亚,0.0,0.0,542.0,38.0,0.0,0.0,38,20210114
上海东证,15946.0,2065.0,6775.0,-301.0,20553.0,119.0,-420,20210114
上海中期,1845.0,879.0,0.0,0.0,0.0,0.0,0,20210114
东兴期货,10634.0,-1148.0,2768.0,1594.0,1791.0,1556.0,38,20210114
东海期货,0.0,0.0,488.0,-386.0,0.0,0.0,-386,20210114
中信建投,6048.0,-1184.0,0.0,0.0,5713.0,-297.0,297,20210114
中信期货,28732.0,3580.0,14040.0,116.0,27883.0,714.0,-598,20210114
中投天琪,0.0,0.0,0.0,0.0,402.0,-36.0,36,20210114
中粮期货,0.0,0.0,0.0,0.0,3750.0,458.0,-458,20210114
中融汇信,0.0,0.0,0.0,0.0,315.0,-1.0,1,20210114
中金期货,0.0,0.0,1331.0,0.0,10347.0,32.0,-32,20210114
中银期货,0.0,0.0,0.0,0.0,520.0,-214.0,214,20210114
乾坤期货,0.0,0.0,2180.0,71.0,0.0,0.0,71,20210114
五矿经易,8790.0,-1115.0,2986.0,1416.0,1728.0,1456.0,-40,20210114
光大期货,4301.0,237.0,4782.0,55.0,4030.0,470.0,-415,20210114
兴业期货,0.0,0.0,0.0,0.0,2430.0,213.0,-213,20210114
兴证期货,11054.0,-994.0,4563.0,-538.0,4066.0,-371.0,-167,20210114
华泰期货,12010.0,413.0,6820.0,-283.0,15421.0,263.0,-546,20210114
华西期货,2040.0,263.0,0.0,0.0,1045.0,174.0,-174,20210114
华闻期货,15397.0,964.0,3702.0,-206.0,3697.0,-126.0,-80,20210114
南华期货,3871.0,-245.0,789.0,-134.0,563.0,-286.0,152,20210114
国信期货,2769.0,410.0,1158.0,577.0,483.0,-11.0,588,20210114
国富期货,1317.0,100.0,1365.0,260.0,0.0,0.0,260,20210114
国投安信,6065.0,982.0,3426.0,-199.0,5390.0,356.0,-555,20210114
国泰君安,29920.0,1015.0,18536.0,-1370.0,16299.0,72.0,-1442,20210114
大地期货,0.0,0.0,2072.0,-1.0,0.0,0.0,-1,20210114
大越期货,0.0,0.0,1184.0,3.0,0.0,0.0,3,20210114
天风期货,0.0,0.0,2140.0,-105.0,0.0,0.0,-105,20210114
宏源期货,0.0,0.0,547.0,-482.0,0.0,0.0,-482,20210114
平安期货,0.0,0.0,0.0,0.0,3652.0,-283.0,283,20210114
广发期货,7249.0,486.0,5614.0,1393.0,4845.0,-186.0,1579,20210114
建信期货,0.0,0.0,0.0,0.0,3555.0,480.0,-480,20210114
弘业期货,0.0,0.0,0.0,0.0,464.0,335.0,-335,20210114
招商期货,6538.0,-55.0,1420.0,-38.0,3377.0,-503.0,465,20210114
摩根大通,0.0,0.0,3877.0,0.0,0.0,0.0,0,20210114
方正中期,2523.0,-1304.0,528.0,-377.0,0.0,0.0,-377,20210114
永安期货,6211.0,1447.0,4008.0,-535.0,4546.0,-499.0,-36,20210114
浙商期货,288.0,-239.0,3505.0,285.0,0.0,0.0,285,20210114
海证期货,4062.0,1138.0,0.0,0.0,0.0,0.0,0,20210114
海通期货,17411.0,-2646.0,12054.0,-392.0,7830.0,-403.0,11,20210114
瑞达期货,0.0,0.0,588.0,71.0,509.0,-56.0,127,20210114
瑞银期货,505.0,505.0,0.0,0.0,0.0,0.0,0,20210114
申银万国,5986.0,-18.0,5495.0,-380.0,3499.0,-280.0,-100,20210114
西部期货,239.0,-30.0,0.0,0.0,0.0,0.0,0,20210114
迈科期货,0.0,0.0,442.0,215.0,0.0,0.0,215,20210114
银河期货,11032.0,1013.0,7037.0,-165.0,6490.0,-85.0,-80,20210114
鲁证期货,1186.0,-183.0,1723.0,159.0,0.0,0.0,159,20210114
一德期货,0.0,0.0,11306.0,-318.0,0.0,-31.0,-287,20210115
上海东证,14996.0,-950.0,6283.0,572.0,20625.0,1573.0,-1001,20210115
上海中期,1283.0,317.0,0.0,0.0,0.0,0.0,0,20210115
东兴期货,11455.0,5595.0,3979.0,1211.0,3025.0,1234.0,-23,20210115
东海期货,3060.0,1799.0,1291.0,-23.0,1264.0,240.0,-263,20210115
中信建投,6278.0,230.0,0.0,0.0,5508.0,493.0,-493,20210115
中信期货,25682.0,-3050.0,13414.0,-626.0,27317.0,-566.0,-60,20210115
中投天琪,0.0,0.0,0.0,0.0,407.0,5.0,-5,20210115
中粮期货,0.0,0.0,0.0,-216.0,2826.0,-180.0,-36,20210115
中融汇信,0.0,0.0,0.0,0.0,315.0,0.0,0,20210115
中金期货,1067.0,307.0,1331.0,0.0,9740.0,631.0,-631,20210115
乾坤期货,0.0,0.0,1431.0,-254.0,0.0,0.0,-254,20210115
五矿经易,8249.0,3156.0,3507.0,262.0,1911.0,211.0,51,20210115
信达期货,0.0,0.0,0.0,-86.0,0.0,-93.0,7,20210115
光大期货,6489.0,1101.0,4451.0,-331.0,3200.0,-215.0,-116,20210115
兴业期货,0.0,0.0,0.0,0.0,2450.0,20.0,-20,20210115
兴证期货,11470.0,416.0,4880.0,317.0,4272.0,206.0,111,20210115
华泰期货,11387.0,-623.0,6435.0,-385.0,15022.0,-399.0,14,20210115
华西期货,2462.0,422.0,0.0,0.0,1376.0,331.0,-331,20210115
华闻期货,15931.0,534.0,3958.0,1178.0,4146.0,1126.0,52,20210115
南华期货,3176.0,-695.0,0.0,-789.0,297.0,-480.0,-309,20210115
国信期货,5248.0,459.0,1506.0,348.0,1601.0,359.0,-11,20210115
国富期货,315.0,150.0,1642.0,791.0,0.0,0.0,791,20210115
国投安信,5450.0,1802.0,4055.0,653.0,5184.0,327.0,326,20210115
国泰君安,29494.0,-426.0,17629.0,-907.0,15239.0,-1060.0,153,20210115
大地期货,0.0,0.0,2069.0,-3.0,0.0,0.0,-3,20210115
大越期货,0.0,0.0,1239.0,55.0,0.0,0.0,55,20210115
天风期货,0.0,0.0,1652.0,-10.0,0.0,0.0,-10,20210115
宏源期货,982.0,-493.0,0.0,0.0,0.0,0.0,0,20210115
平安期货,0.0,0.0,0.0,-156.0,3026.0,-626.0,470,20210115
广发期货,7639.0,390.0,6160.0,131.0,5063.0,218.0,-87,20210115
建信期货,0.0,0.0,0.0,-104.0,2746.0,-142.0,38,20210115
招商期货,6929.0,391.0,1775.0,377.0,4350.0,734.0,-357,20210115
摩根大通,0.0,0.0,3815.0,-62.0,0.0,0.0,-62,20210115
新世纪  ,0.0,0.0,0.0,-88.0,0.0,-42.0,-46,20210115
方正中期,5565.0,605.0,0.0,0.0,0.0,0.0,0,20210115
格林大华,244.0,50.0,0.0,-262.0,0.0,-271.0,9,20210115
永安期货,5606.0,-311.0,3833.0,-175.0,4401.0,-145.0,-30,20210115
浙商期货,0.0,0.0,2742.0,-205.0,0.0,-226.0,21,20210115
海证期货,935.0,-1560.0,0.0,0.0,0.0,0.0,0,20210115
海通期货,17053.0,-358.0,12319.0,1596.0,8172.0,1466.0,130,20210115
瑞达期货,0.0,0.0,611.0,23.0,0.0,0.0,23,20210115
申银万国,6695.0,709.0,5164.0,131.0,3325.0,593.0,-462,20210115
金瑞期货,0.0,0.0,0.0,-69.0,0.0,-61.0,-8,20210115
银河期货,11533.0,501.0,7401.0,1118.0,6564.0,980.0,138,20210115
鲁证期货,0.0,0.0,2258.0,136.0,0.0,-320.0,456,20210115
一德期货,0.0,0.0,10849.0,-457.0,0.0,0.0,-457,20210118
上海东证,11523.0,-866.0,6186.0,-97.0,20257.0,-368.0,271,20210118
东兴期货,9220.0,-2235.0,3126.0,-853.0,2345.0,-772.0,-81,20210118
东航期货,0.0,0.0,0.0,0.0,1064.0,9.0,-9,20210118
中信建投,1532.0,-102.0,0.0,0.0,5415.0,-93.0,93,20210118
中信期货,17961.0,-2421.0,11734.0,-1680.0,25840.0,-1477.0,-203,20210118
中投天琪,0.0,0.0,0.0,0.0,515.0,108.0,-108,20210118
中粮期货,0.0,0.0,0.0,0.0,2737.0,-89.0,89,20210118
中融汇信,0.0,0.0,0.0,0.0,315.0,0.0,0,20210118
中金期货,0.0,0.0,1331.0,0.0,8925.0,-815.0,815,20210118
乾坤期货,0.0,0.0,1431.0,0.0,0.0,0.0,0,20210118
五矿经易,7782.0,-467.0,3122.0,-385.0,1678.0,-233.0,-152,20210118
光大期货,3681.0,-239.0,4350.0,-101.0,3121.0,-79.0,-22,20210118
兴业期货,0.0,0.0,0.0,0.0,2387.0,-63.0,63,20210118
兴证期货,9650.0,-106.0,4755.0,-125.0,3117.0,143.0,-268,20210118
华泰期货,8199.0,-420.0,6451.0,16.0,15521.0,499.0,-483,20210118
华西期货,1852.0,-610.0,0.0,0.0,1432.0,56.0,-56,20210118
华闻期货,12887.0,-1202.0,2033.0,-457.0,3254.0,-892.0,435,20210118
南华期货,1473.0,-315.0,1085.0,-67.0,326.0,29.0,-96,20210118
国信期货,3736.0,-615.0,1603.0,97.0,1632.0,31.0,66,20210118
国富期货,3311.0,-287.0,1475.0,-167.0,0.0,0.0,-167,20210118
国投安信,4070.0,-1380.0,3802.0,-253.0,4927.0,-257.0,4,20210118
国泰君安,23653.0,-1123.0,17999.0,370.0,14614.0,-625.0,995,20210118
大地期货,0.0,0.0,2082.0,13.0,0.0,0.0,13,20210118
大越期货,0.0,0.0,1248.0,9.0,0.0,0.0,9,20210118
天风期货,0.0,0.0,1679.0,27.0,0.0,0.0,27,20210118
平安期货,0.0,0.0,0.0,0.0,3106.0,80.0,-80,20210118
广发期货,4236.0,-2126.0,6417.0,-186.0,5027.0,-36.0,-150,20210118
建信期货,0.0,0.0,0.0,0.0,2732.0,-14.0,14,20210118
招商期货,5433.0,-382.0,1165.0,-113.0,3948.0,-97.0,-16,20210118
摩根大通,0.0,0.0,3615.0,-200.0,0.0,0.0,-200,20210118
方正中期,4199.0,-331.0,0.0,0.0,1066.0,76.0,-76,20210118
永安期货,3242.0,-1374.0,3770.0,-63.0,4394.0,-7.0,-56,20210118
浙商期货,1191.0,-261.0,3914.0,96.0,0.0,0.0,96,20210118
海证期货,2365.0,-241.0,0.0,0.0,0.0,0.0,0,20210118
海通期货,15034.0,556.0,10866.0,-1453.0,7781.0,-391.0,-1062,20210118
瑞达期货,0.0,0.0,634.0,23.0,0.0,0.0,23,20210118
申银万国,4339.0,-1118.0,4623.0,-541.0,2793.0,-532.0,-9,20210118
银河期货,8044.0,-1438.0,6582.0,-819.0,6221.0,-343.0,-476,20210118
鲁证期货,195.0,80.0,1912.0,-346.0,0.0,0.0,-346,20210118
一德期货,1965.0,1174.0,11017.0,168.0,0.0,0.0,168,20210119
上海东证,13113.0,1590.0,6411.0,225.0,20005.0,-252.0,477,20210119
东兴期货,9076.0,-144.0,3256.0,130.0,2282.0,218.0,-88,20210119
东海期货,0.0,0.0,0.0,0.0,1092.0,39.0,-39,20210119
中信建投,1430.0,-102.0,0.0,0.0,5558.0,143.0,-143,20210119
中信期货,18671.0,710.0,12857.0,1123.0,26076.0,236.0,887,20210119
中国国际,360.0,313.0,0.0,0.0,0.0,0.0,0,20210119
中投天琪,0.0,0.0,0.0,0.0,464.0,-51.0,51,20210119
中粮期货,0.0,0.0,0.0,0.0,2982.0,245.0,-245,20210119
中融汇信,0.0,0.0,0.0,0.0,315.0,0.0,0,20210119
中金期货,0.0,0.0,1331.0,0.0,8872.0,-53.0,53,20210119
乾坤期货,0.0,0.0,1509.0,78.0,0.0,0.0,78,20210119
五矿经易,8912.0,1130.0,3336.0,214.0,1867.0,189.0,25,20210119
光大期货,3501.0,-180.0,4406.0,56.0,3132.0,11.0,45,20210119
兴业期货,0.0,0.0,0.0,0.0,2314.0,-73.0,73,20210119
兴证期货,10054.0,404.0,4489.0,-266.0,4305.0,-28.0,-238,20210119
华泰期货,8592.0,393.0,6697.0,246.0,15363.0,-158.0,404,20210119
华西期货,1528.0,-324.0,0.0,0.0,1268.0,-164.0,164,20210119
华闻期货,13988.0,1101.0,4017.0,943.0,4032.0,1027.0,-84,20210119
南华期货,1659.0,186.0,0.0,0.0,445.0,119.0,-119,20210119
国信期货,4486.0,750.0,1389.0,-214.0,1577.0,-55.0,-159,20210119
国富期货,3695.0,215.0,1845.0,370.0,0.0,0.0,370,20210119
国投安信,3645.0,-199.0,3033.0,-198.0,4900.0,-27.0,-171,20210119
国泰君安,23714.0,61.0,19367.0,1368.0,14766.0,152.0,1216,20210119
大地期货,0.0,0.0,2075.0,-7.0,0.0,0.0,-7,20210119
大越期货,0.0,0.0,1229.0,-19.0,0.0,0.0,-19,20210119
天风期货,0.0,0.0,2263.0,105.0,0.0,0.0,105,20210119
平安期货,0.0,0.0,0.0,0.0,3085.0,-21.0,21,20210119
广发期货,5344.0,1108.0,5806.0,-611.0,4902.0,-125.0,-486,20210119
建信期货,0.0,0.0,0.0,0.0,2722.0,-10.0,10,20210119
招商期货,5613.0,180.0,1346.0,181.0,4082.0,-73.0,254,20210119
摩根大通,0.0,0.0,3615.0,0.0,0.0,0.0,0,20210119
方正中期,3311.0,-62.0,0.0,0.0,0.0,0.0,0,20210119
永安期货,4031.0,-136.0,3454.0,-316.0,4346.0,-48.0,-268,20210119
浙商期货,338.0,86.0,3989.0,75.0,0.0,0.0,75,20210119
海证期货,2811.0,446.0,0.0,0.0,0.0,0.0,0,20210119
海通期货,14196.0,-838.0,11294.0,428.0,8125.0,344.0,84,20210119
瑞达期货,0.0,0.0,625.0,-9.0,0.0,0.0,-9,20210119
申银万国,4433.0,354.0,5033.0,410.0,3352.0,559.0,-149,20210119
银河期货,8382.0,338.0,6549.0,-33.0,6494.0,273.0,-306,20210119
鲁证期货,0.0,0.0,2015.0,103.0,0.0,0.0,103,20210119
一德期货,0.0,0.0,10921.0,-96.0,0.0,0.0,-96,20210120
上海东证,12876.0,-237.0,6724.0,313.0,20648.0,643.0,-330,20210120
东兴期货,10511.0,1435.0,3663.0,407.0,2853.0,415.0,-8,20210120
东航期货,0.0,0.0,0.0,0.0,1069.0,7.0,-7,20210120
中信建投,353.0,76.0,0.0,0.0,5466.0,-92.0,92,20210120
中信期货,18193.0,-478.0,12117.0,-740.0,25539.0,-537.0,-203,20210120
中投天琪,209.0,141.0,0.0,0.0,439.0,-25.0,25,20210120
中粮期货,0.0,0.0,1193.0,578.0,2749.0,24.0,554,20210120
中融汇信,0.0,0.0,0.0,0.0,315.0,0.0,0,20210120
中金期货,0.0,0.0,1331.0,0.0,8983.0,111.0,-111,20210120
乾坤期货,0.0,0.0,1500.0,-9.0,0.0,0.0,-9,20210120
五矿经易,8285.0,-627.0,3045.0,-291.0,1889.0,22.0,-313,20210120
光大期货,4602.0,256.0,4555.0,149.0,3067.0,-65.0,214,20210120
兴业期货,0.0,0.0,0.0,0.0,2330.0,16.0,-16,20210120
兴证期货,10199.0,145.0,3323.0,-504.0,4085.0,42.0,-546,20210120
华泰期货,9762.0,1170.0,6265.0,-432.0,15031.0,-332.0,-100,20210120
华西期货,1493.0,-35.0,0.0,0.0,1299.0,31.0,-31,20210120
华闻期货,14776.0,788.0,2640.0,-51.0,3024.0,66.0,-117,20210120
南华期货,1409.0,-250.0,0.0,0.0,328.0,-117.0,117,20210120
国信期货,3996.0,-490.0,1423.0,34.0,1698.0,121.0,-87,20210120
国富期货,0.0,0.0,1750.0,-95.0,0.0,0.0,-95,20210120
国投安信,4091.0,446.0,3304.0,271.0,4900.0,0.0,271,20210120
国泰君安,23525.0,-189.0,20276.0,909.0,14660.0,-106.0,1015,20210120
大地期货,0.0,0.0,2084.0,9.0,0.0,0.0,9,20210120
大越期货,0.0,0.0,1231.0,2.0,0.0,0.0,2,20210120
天风期货,0.0,0.0,2240.0,-23.0,0.0,0.0,-23,20210120
平安期货,3320.0,459.0,0.0,0.0,3194.0,109.0,-109,20210120
广发期货,4438.0,-906.0,6085.0,279.0,5223.0,321.0,-42,20210120
建信期货,0.0,0.0,0.0,0.0,2712.0,-10.0,10,20210120
招商期货,5573.0,-40.0,1797.0,-37.0,4010.0,215.0,-252,20210120
摩根大通,0.0,0.0,3455.0,-160.0,0.0,0.0,-160,20210120
方正中期,3933.0,-51.0,938.0,150.0,1083.0,82.0,68,20210120
永安期货,3954.0,651.0,4217.0,763.0,4744.0,398.0,365,20210120
浙商期货,1051.0,-126.0,2785.0,-150.0,0.0,0.0,-150,20210120
海证期货,3219.0,408.0,0.0,0.0,0.0,0.0,0,20210120
海通期货,15354.0,1158.0,11977.0,683.0,8068.0,-57.0,740,20210120
瑞达期货,0.0,0.0,604.0,-21.0,0.0,0.0,-21,20210120
申银万国,5346.0,733.0,4842.0,-191.0,3362.0,-226.0,35,20210120
美尔雅  ,183.0,168.0,0.0,0.0,0.0,0.0,0,20210120
银河期货,8402.0,246.0,6116.0,-433.0,6104.0,-390.0,-43,20210120
鲁证期货,0.0,0.0,1958.0,-57.0,0.0,0.0,-57,20210120
一德期货,0.0,0.0,10739.0,-182.0,0.0,0.0,-182,20210121
上海东证,14450.0,1574.0,6250.0,-474.0,20166.0,-482.0,8,20210121
上海中期,1441.0,623.0,0.0,0.0,0.0,0.0,0,20210121
东兴期货,11102.0,591.0,3531.0,-132.0,2635.0,-218.0,86,20210121
中信建投,4680.0,1282.0,0.0,0.0,5782.0,316.0,-316,20210121
中信期货,18698.0,505.0,11762.0,-355.0,25526.0,-13.0,-342,20210121
中投天琪,0.0,0.0,0.0,0.0,460.0,21.0,-21,20210121
中粮期货,0.0,0.0,0.0,0.0,2672.0,-77.0,77,20210121
中融汇信,0.0,0.0,0.0,0.0,315.0,0.0,0,20210121
中金期货,0.0,0.0,1277.0,-54.0,8685.0,-298.0,244,20210121
乾坤期货,0.0,0.0,1500.0,0.0,0.0,0.0,0,20210121
五矿经易,8508.0,223.0,3445.0,400.0,2180.0,291.0,109,20210121
光大期货,3641.0,98.0,4379.0,-176.0,2946.0,-121.0,-55,20210121
兴业期货,0.0,0.0,0.0,0.0,2326.0,-4.0,4,20210121
兴证期货,10392.0,193.0,4088.0,765.0,4566.0,481.0,284,20210121
华泰期货,8769.0,-993.0,6700.0,435.0,15653.0,622.0,-187,20210121
华西期货,2145.0,652.0,0.0,0.0,1394.0,95.0,-95,20210121
华闻期货,14971.0,195.0,4088.0,422.0,4381.0,363.0,59,20210121
南华期货,1860.0,451.0,1331.0,291.0,383.0,55.0,236,20210121
国信期货,4354.0,358.0,1549.0,126.0,1674.0,-24.0,150,20210121
国富期货,0.0,0.0,1848.0,98.0,0.0,0.0,98,20210121
国投安信,4727.0,491.0,3351.0,47.0,5015.0,115.0,-68,20210121
国泰君安,26507.0,2982.0,19904.0,-372.0,15237.0,577.0,-949,20210121
大地期货,0.0,0.0,719.0,1.0,0.0,0.0,1,20210121
大越期货,0.0,0.0,1232.0,1.0,0.0,0.0,1,20210121
天风期货,0.0,0.0,3222.0,196.0,0.0,0.0,196,20210121
平安期货,0.0,0.0,0.0,0.0,3072.0,-122.0,122,20210121
广发期货,5755.0,1317.0,6562.0,477.0,5349.0,126.0,351,20210121
建信期货,0.0,0.0,0.0,0.0,2735.0,23.0,-23,20210121
招商期货,5342.0,-231.0,1798.0,1.0,4076.0,66.0,-65,20210121
摩根大通,0.0,0.0,3415.0,-40.0,0.0,0.0,-40,20210121
方正中期,3458.0,496.0,0.0,0.0,1143.0,60.0,-60,20210121
永安期货,6336.0,1871.0,3623.0,-594.0,4632.0,-112.0,-482,20210121
浙商期货,254.0,88.0,2805.0,20.0,0.0,0.0,20,20210121
海证期货,2855.0,-364.0,0.0,0.0,0.0,0.0,0,20210121
海通期货,15318.0,-36.0,11653.0,-324.0,7786.0,-282.0,-42,20210121
瑞达期货,0.0,0.0,619.0,15.0,0.0,0.0,15,20210121
申银万国,6450.0,612.0,5310.0,468.0,3756.0,394.0,74,20210121
银河期货,9600.0,1037.0,7035.0,919.0,6561.0,457.0,462,20210121
鲁证期货,0.0,0.0,2014.0,56.0,0.0,0.0,56,20210121
一德期货,1661.0,961.0,11238.0,499.0,0.0,0.0,499,20210122
上海东证,12475.0,-1975.0,5927.0,-323.0,20518.0,352.0,-675,20210122
上海中期,197.0,-59.0,0.0,0.0,0.0,0.0,0,20210122
东兴期货,8960.0,-2142.0,3314.0,-217.0,2316.0,-6.0,-211,20210122
东航期货,0.0,0.0,0.0,0.0,1055.0,2.0,-2,20210122
中信建投,4024.0,-656.0,1069.0,60.0,5865.0,83.0,-23,20210122
中信期货,17586.0,-1112.0,11863.0,101.0,24409.0,-1117.0,1218,20210122
中投天琪,0.0,0.0,0.0,0.0,451.0,-9.0,9,20210122
中粮期货,0.0,0.0,1492.0,328.0,2916.0,-29.0,357,20210122
中融汇信,0.0,0.0,0.0,0.0,313.0,-2.0,2,20210122
中金期货,0.0,0.0,1277.0,0.0,8620.0,-65.0,65,20210122
乾坤期货,0.0,0.0,1500.0,0.0,0.0,0.0,0,20210122
五矿经易,8055.0,-453.0,1814.0,-215.0,1808.0,-372.0,157,20210122
光大期货,4180.0,-248.0,4139.0,-240.0,2972.0,26.0,-266,20210122
兴业期货,0.0,0.0,0.0,0.0,2340.0,14.0,-14,20210122
兴证期货,9087.0,-1305.0,3211.0,-877.0,3867.0,-699.0,-178,20210122
华泰期货,8718.0,-51.0,6386.0,-314.0,15173.0,-480.0,166,20210122
华西期货,1816.0,-329.0,0.0,0.0,1088.0,-306.0,306,20210122
华鑫期货,204.0,61.0,0.0,0.0,0.0,0.0,0,20210122
华闻期货,13677.0,-1294.0,2581.0,63.0,2861.0,-50.0,113,20210122
南华期货,1437.0,-423.0,0.0,0.0,321.0,-62.0,62,20210122
国信期货,4035.0,-520.0,1414.0,-135.0,1584.0,-90.0,-45,20210122
国富期货,1005.0,-28.0,1645.0,-203.0,0.0,0.0,-203,20210122
国投安信,1018.0,-240.0,2956.0,-395.0,4735.0,-280.0,-115,20210122
国泰君安,23760.0,-2747.0,20246.0,342.0,14929.0,-308.0,650,20210122
大地期货,0.0,0.0,2534.0,495.0,0.0,0.0,495,20210122
大越期货,0.0,0.0,1336.0,104.0,0.0,0.0,104,20210122
天风期货,0.0,0.0,2337.0,193.0,0.0,0.0,193,20210122
平安期货,2556.0,243.0,0.0,0.0,4241.0,119.0,-119,20210122
广发期货,3259.0,-674.0,5851.0,-711.0,4183.0,-1166.0,455,20210122
建信期货,0.0,0.0,0.0,0.0,2738.0,3.0,-3,20210122
招商期货,4392.0,-950.0,1669.0,-129.0,3710.0,-366.0,237,20210122
摩根大通,0.0,0.0,3295.0,-120.0,0.0,0.0,-120,20210122
方正中期,3194.0,-264.0,0.0,0.0,0.0,0.0,0,20210122
永安期货,3864.0,-1335.0,3618.0,-5.0,4876.0,244.0,-249,20210122
浙商期货,0.0,0.0,2780.0,-25.0,0.0,0.0,-25,20210122
海证期货,3259.0,404.0,950.0,375.0,0.0,0.0,375,20210122
海通期货,13762.0,-1556.0,10913.0,-740.0,7368.0,-418.0,-322,20210122
瑞达期货,0.0,0.0,601.0,-18.0,0.0,0.0,-18,20210122
申银万国,4627.0,-461.0,5122.0,-188.0,4066.0,310.0,-498,20210122
银河期货,9449.0,-151.0,6640.0,-395.0,6345.0,-216.0,-179,20210122
鲁证期货,980.0,229.0,1984.0,266.0,0.0,0.0,266,20210122
一德期货,2578.0,1115.0,10614.0,-624.0,0.0,0.0,-624,20210125
上海东证,13103.0,628.0,6327.0,400.0,20551.0,33.0,367,20210125
上海中期,209.0,12.0,0.0,0.0,0.0,0.0,0,20210125
东兴期货,10636.0,1676.0,3621.0,307.0,2843.0,342.0,-35,20210125
中信建投,3222.0,279.0,0.0,0.0,5480.0,-385.0,385,20210125
中信期货,19105.0,1519.0,12643.0,780.0,24548.0,139.0,641,20210125
中投天琪,0.0,0.0,0.0,0.0,461.0,10.0,-10,20210125
中粮期货,0.0,0.0,1613.0,121.0,2222.0,-423.0,544,20210125
中融汇信,0.0,0.0,0.0,0.0,313.0,0.0,0,20210125
中金期货,230.0,230.0,1061.0,-216.0,8336.0,-284.0,68,20210125
乾坤期货,0.0,0.0,2102.0,107.0,0.0,0.0,107,20210125
五矿经易,8500.0,445.0,2163.0,349.0,2061.0,253.0,96,20210125
光大期货,5398.0,1218.0,3640.0,-499.0,2977.0,5.0,-504,20210125
兴业期货,0.0,0.0,0.0,0.0,2306.0,-34.0,34,20210125
兴证期货,10403.0,1316.0,4058.0,847.0,4900.0,1033.0,-186,20210125
华泰期货,9194.0,476.0,7128.0,742.0,14929.0,-244.0,986,20210125
华西期货,1876.0,60.0,0.0,0.0,0.0,0.0,0,20210125
华鑫期货,202.0,-2.0,0.0,0.0,0.0,0.0,0,20210125
华闻期货,15586.0,1909.0,4143.0,549.0,4423.0,612.0,-63,20210125
南华期货,1488.0,262.0,1411.0,352.0,338.0,17.0,335,20210125
国信期货,4693.0,891.0,1330.0,-84.0,1693.0,109.0,-193,20210125
国富期货,1143.0,138.0,1917.0,272.0,0.0,0.0,272,20210125
国投安信,4014.0,467.0,3329.0,373.0,4918.0,183.0,190,20210125
国泰君安,26884.0,3124.0,19653.0,-593.0,15464.0,535.0,-1128,20210125
大地期货,0.0,0.0,727.0,8.0,0.0,0.0,8,20210125
大越期货,0.0,0.0,1333.0,-3.0,0.0,0.0,-3,20210125
天风期货,0.0,0.0,2357.0,20.0,0.0,0.0,20,20210125
平安期货,1174.0,348.0,0.0,0.0,4333.0,92.0,-92,20210125
广发期货,3397.0,-22.0,6079.0,228.0,4263.0,80.0,148,20210125
建信期货,0.0,0.0,0.0,0.0,2744.0,6.0,-6,20210125
招商期货,4894.0,502.0,1177.0,57.0,3591.0,-119.0,176,20210125
摩根大通,0.0,0.0,3175.0,-120.0,0.0,0.0,-120,20210125
方正中期,4455.0,410.0,1078.0,241.0,1254.0,254.0,-13,20210125
永安期货,3406.0,-238.0,3624.0,6.0,4779.0,-97.0,103,20210125
浙商期货,284.0,160.0,2768.0,-12.0,0.0,0.0,-12,20210125
海证期货,4276.0,1017.0,1139.0,189.0,0.0,0.0,189,20210125
海通期货,13593.0,-169.0,10814.0,-99.0,8092.0,724.0,-823,20210125
瑞达期货,0.0,0.0,606.0,5.0,0.0,0.0,5,20210125
申银万国,4776.0,149.0,5581.0,459.0,4112.0,46.0,413,20210125
西部期货,203.0,85.0,0.0,0.0,0.0,0.0,0,20210125
银河期货,11185.0,1736.0,7135.0,495.0,7263.0,918.0,-423,20210125
鲁证期货,0.0,0.0,747.0,8.0,0.0,0.0,8,20210125
一德期货,1797.0,-781.0,11932.0,1318.0,0.0,0.0,1318,20210126
上海东证,11531.0,-1572.0,6152.0,-175.0,21203.0,652.0,-827,20210126
东兴期货,7393.0,-3243.0,3385.0,-236.0,2411.0,-93.0,-143,20210126
东海期货,0.0,0.0,0.0,0.0,977.0,162.0,-162,20210126
东航期货,0.0,0.0,0.0,0.0,1047.0,-3.0,3,20210126
中信建投,1288.0,-52.0,0.0,0.0,5336.0,-144.0,144,20210126
中信期货,18483.0,-622.0,12873.0,230.0,24815.0,267.0,-37,20210126
中投天琪,0.0,0.0,0.0,0.0,440.0,-21.0,21,20210126
中粮期货,0.0,0.0,1710.0,97.0,2546.0,59.0,38,20210126
中融汇信,0.0,0.0,0.0,0.0,301.0,-12.0,12,20210126
中金期货,257.0,27.0,804.0,-257.0,7154.0,1.0,-258,20210126
乾坤期货,0.0,0.0,2225.0,123.0,0.0,0.0,123,20210126
五矿经易,7895.0,-605.0,3106.0,-401.0,1736.0,-325.0,-76,20210126
光大期货,4477.0,-921.0,3514.0,-126.0,3183.0,206.0,-332,20210126
兴业期货,0.0,0.0,0.0,0.0,2318.0,12.0,-12,20210126
兴证期货,8792.0,-1611.0,3309.0,-749.0,4443.0,-457.0,-292,20210126
华泰期货,9658.0,464.0,6761.0,-367.0,14536.0,-393.0,26,20210126
