,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
东方财富,3177.0,306.0,1848.0,-75.0,531.0,-30.0,-45,20240122
东海期货,0.0,0.0,1736.0,-17.0,0.0,0.0,-17,20240122
东证期货,9786.0,2237.0,7606.0,329.0,8382.0,-761.0,1090,20240122
中信建投,5163.0,911.0,3263.0,-10.0,2472.0,705.0,-715,20240122
中信期货,32034.0,3779.0,13013.0,-633.0,24529.0,-321.0,-312,20240122
中泰期货,1334.0,474.0,499.0,-17.0,522.0,29.0,-46,20240122
中金期货,0.0,0.0,0.0,0.0,3606.0,-283.0,283,20240122
中金财富,802.0,-147.0,0.0,0.0,0.0,0.0,0,20240122
中银期货,0.0,0.0,528.0,437.0,2684.0,0.0,437,20240122
五矿期货,1514.0,125.0,0.0,0.0,629.0,279.0,-279,20240122
光大期货,3418.0,669.0,2247.0,-48.0,1159.0,-174.0,126,20240122
兴证期货,2483.0,327.0,2259.0,-147.0,1364.0,130.0,-277,20240122
华泰期货,5983.0,1862.0,4360.0,-47.0,3408.0,-60.0,13,20240122
华闻期货,2720.0,452.0,0.0,0.0,442.0,-190.0,190,20240122
南华期货,653.0,318.0,2109.0,67.0,0.0,0.0,67,20240122
国信期货,9794.0,1282.0,4642.0,189.0,2519.0,-299.0,488,20240122
国富期货,0.0,0.0,0.0,0.0,710.0,207.0,-207,20240122
国投安信,7030.0,2384.0,5402.0,-1371.0,5168.0,-113.0,-1258,20240122
国泰君安,26933.0,6944.0,19319.0,197.0,20151.0,436.0,-239,20240122
宏源期货,0.0,0.0,676.0,50.0,0.0,0.0,50,20240122
宝城期货,0.0,0.0,690.0,56.0,881.0,385.0,-329,20240122
平安期货,2578.0,353.0,1752.0,198.0,405.0,-137.0,335,20240122
广发期货,4782.0,-1872.0,4240.0,-482.0,17892.0,-1318.0,836,20240122
招商期货,3310.0,1356.0,1559.0,128.0,1924.0,226.0,-98,20240122
新湖期货,0.0,0.0,0.0,0.0,162.0,0.0,0,20240122
方正中期,1771.0,357.0,622.0,-84.0,0.0,0.0,-84,20240122
永安期货,3725.0,1131.0,2811.0,139.0,1685.0,-248.0,387,20240122
浙商期货,494.0,176.0,1381.0,-90.0,0.0,0.0,-90,20240122
海通期货,16540.0,2430.0,7390.0,746.0,16552.0,50.0,696,20240122
瑞达期货,0.0,0.0,1095.0,-217.0,0.0,0.0,-217,20240122
瑞银期货,1051.0,1050.0,0.0,0.0,3270.0,-1041.0,1041,20240122
申银万国,1209.0,-148.0,3824.0,-266.0,1139.0,271.0,-537,20240122
美尔雅  ,1416.0,-157.0,0.0,0.0,0.0,0.0,0,20240122
银河期货,5095.0,32.0,3105.0,-497.0,3958.0,-42.0,-455,20240122
上海中期,0.0,0.0,0.0,0.0,314.0,-23.0,23,20240123
东吴期货,0.0,0.0,568.0,-48.0,0.0,0.0,-48,20240123
东方财富,2769.0,-408.0,1744.0,-104.0,546.0,15.0,-119,20240123
东海期货,0.0,0.0,1716.0,-20.0,0.0,0.0,-20,20240123
东证期货,9359.0,-427.0,6461.0,-1145.0,7902.0,-480.0,-665,20240123
中信建投,4301.0,-862.0,3094.0,-169.0,2812.0,340.0,-509,20240123
中信期货,31606.0,-428.0,12711.0,-302.0,22775.0,-1754.0,1452,20240123
中泰期货,1236.0,-98.0,0.0,0.0,399.0,8.0,-8,20240123
中金期货,0.0,0.0,0.0,0.0,3491.0,-115.0,115,20240123
中银期货,546.0,404.0,1009.0,481.0,2309.0,-375.0,856,20240123
五矿期货,2259.0,-270.0,0.0,0.0,312.0,-57.0,57,20240123
光大期货,3833.0,415.0,2561.0,-337.0,1083.0,-76.0,-261,20240123
兴证期货,1565.0,-46.0,1999.0,-260.0,1063.0,71.0,-331,20240123
华泰期货,5312.0,-671.0,4170.0,-190.0,3162.0,-246.0,56,20240123
华闻期货,2810.0,-221.0,512.0,46.0,506.0,64.0,-18,20240123
南华期货,1060.0,-296.0,1403.0,-224.0,0.0,0.0,-224,20240123
国信期货,8067.0,-1727.0,4059.0,-583.0,2107.0,-412.0,-171,20240123
国富期货,0.0,0.0,0.0,0.0,393.0,-317.0,317,20240123
国投安信,5737.0,-1293.0,4314.0,-1088.0,5125.0,-43.0,-1045,20240123
国泰君安,23939.0,-2994.0,17012.0,-2307.0,18089.0,-2062.0,-245,20240123
宏源期货,0.0,0.0,632.0,-44.0,0.0,0.0,-44,20240123
宝城期货,0.0,0.0,0.0,0.0,812.0,-69.0,69,20240123
平安期货,1856.0,-722.0,1797.0,45.0,122.0,-18.0,63,20240123
广发期货,5265.0,483.0,4317.0,77.0,16310.0,-1582.0,1659,20240123
徽商期货,718.0,-6.0,454.0,90.0,0.0,0.0,90,20240123
招商期货,2579.0,-731.0,916.0,-78.0,1639.0,-285.0,207,20240123
新湖期货,0.0,0.0,0.0,0.0,164.0,2.0,-2,20240123
方正中期,1016.0,-231.0,589.0,-33.0,0.0,0.0,-33,20240123
民生期货,0.0,0.0,0.0,0.0,115.0,0.0,0,20240123
永安期货,491.0,-223.0,2513.0,-298.0,1703.0,18.0,-316,20240123
浙商期货,1028.0,-98.0,1972.0,109.0,0.0,0.0,109,20240123
海通期货,15747.0,-793.0,5840.0,-1550.0,15223.0,-1329.0,-221,20240123
瑞达期货,0.0,0.0,1071.0,-24.0,0.0,0.0,-24,20240123
瑞银期货,1810.0,711.0,0.0,0.0,1511.0,-1759.0,1759,20240123
申银万国,1491.0,282.0,3393.0,-431.0,1157.0,18.0,-449,20240123
西部期货,0.0,0.0,0.0,0.0,113.0,0.0,0,20240123
银河期货,5434.0,796.0,3062.0,-43.0,5124.0,1166.0,-1209,20240123
长江期货,0.0,0.0,0.0,0.0,238.0,17.0,-17,20240123
上海中期,0.0,0.0,0.0,0.0,359.0,45.0,-45,20240124
东吴期货,321.0,19.0,545.0,-23.0,0.0,0.0,-23,20240124
东方财富,3063.0,294.0,1716.0,-28.0,556.0,10.0,-38,20240124
东海期货,0.0,0.0,1627.0,-89.0,0.0,0.0,-89,20240124
东证期货,10978.0,1619.0,7064.0,603.0,8859.0,957.0,-354,20240124
中信建投,4072.0,-229.0,3358.0,264.0,2836.0,24.0,240,20240124
中信期货,33347.0,1741.0,14047.0,1336.0,24910.0,2135.0,-799,20240124
中泰期货,1342.0,106.0,489.0,148.0,541.0,142.0,6,20240124
中金期货,0.0,0.0,0.0,0.0,3491.0,0.0,0,20240124
中银期货,0.0,0.0,870.0,-139.0,2334.0,25.0,-164,20240124
五矿期货,2627.0,368.0,653.0,150.0,811.0,268.0,-118,20240124
光大期货,3667.0,-166.0,2675.0,114.0,865.0,-74.0,188,20240124
兴证期货,1730.0,165.0,1924.0,-75.0,1705.0,292.0,-367,20240124
华泰期货,4273.0,-1039.0,4064.0,-106.0,3465.0,303.0,-409,20240124
华闻期货,3011.0,201.0,552.0,40.0,532.0,26.0,14,20240124
南华期货,356.0,-93.0,624.0,-112.0,0.0,0.0,-112,20240124
国信期货,8464.0,397.0,4503.0,444.0,2589.0,482.0,-38,20240124
国投安信,7378.0,1641.0,3609.0,-705.0,5892.0,767.0,-1472,20240124
国泰君安,24414.0,475.0,17996.0,984.0,19103.0,1014.0,-30,20240124
宏源期货,0.0,0.0,658.0,26.0,0.0,0.0,26,20240124
宝城期货,985.0,175.0,0.0,0.0,473.0,-78.0,78,20240124
平安期货,1603.0,348.0,1958.0,161.0,133.0,11.0,150,20240124
广发期货,5092.0,-173.0,4089.0,-228.0,15538.0,-772.0,544,20240124
徽商期货,702.0,-16.0,0.0,0.0,0.0,0.0,0,20240124
招商期货,2643.0,64.0,1408.0,69.0,1662.0,23.0,46,20240124
新世纪  ,0.0,0.0,0.0,0.0,174.0,174.0,-174,20240124
新湖期货,0.0,0.0,0.0,0.0,166.0,2.0,-2,20240124
方正中期,2200.0,252.0,582.0,-7.0,0.0,0.0,-7,20240124
永安期货,1942.0,882.0,2418.0,383.0,1394.0,-309.0,692,20240124
浙商期货,1122.0,94.0,2008.0,36.0,0.0,0.0,36,20240124
海通期货,14276.0,-1471.0,6168.0,328.0,15509.0,286.0,42,20240124
瑞达期货,0.0,0.0,1057.0,-14.0,0.0,0.0,-14,20240124
瑞银期货,0.0,0.0,0.0,0.0,1924.0,413.0,-413,20240124
申银万国,1511.0,20.0,3309.0,-84.0,1311.0,154.0,-238,20240124
银河期货,5485.0,51.0,3244.0,182.0,4227.0,-897.0,1079,20240124
长江期货,0.0,0.0,0.0,0.0,227.0,-11.0,11,20240124
东吴期货,0.0,0.0,509.0,-36.0,0.0,0.0,-36,20240125
东方财富,2728.0,-335.0,1512.0,-204.0,611.0,55.0,-259,20240125
东海期货,410.0,297.0,606.0,-205.0,0.0,0.0,-205,20240125
东证期货,8597.0,-2381.0,7307.0,243.0,8113.0,-746.0,989,20240125
中信建投,4041.0,-31.0,3449.0,91.0,2547.0,-102.0,193,20240125
中信期货,30709.0,-2638.0,12566.0,-1481.0,22884.0,-2026.0,545,20240125
中泰期货,1676.0,47.0,0.0,0.0,383.0,-158.0,158,20240125
中金期货,636.0,636.0,0.0,0.0,2855.0,-636.0,636,20240125
中银期货,2517.0,1992.0,668.0,-202.0,2817.0,483.0,-685,20240125
五矿期货,2498.0,-129.0,0.0,0.0,525.0,11.0,-11,20240125
光大期货,3102.0,-565.0,2100.0,245.0,1185.0,205.0,40,20240125
兴业期货,0.0,0.0,728.0,76.0,0.0,0.0,76,20240125
兴证期货,2289.0,25.0,1978.0,54.0,1413.0,-292.0,346,20240125
华泰期货,4440.0,167.0,3952.0,-112.0,3449.0,-16.0,-96,20240125
华西期货,0.0,0.0,0.0,0.0,354.0,213.0,-213,20240125
华闻期货,3364.0,353.0,518.0,-34.0,896.0,146.0,-180,20240125
南华期货,404.0,48.0,1795.0,58.0,158.0,112.0,-54,20240125
国信期货,9106.0,642.0,4105.0,-398.0,2523.0,-66.0,-332,20240125
国投安信,4827.0,-2551.0,3961.0,352.0,5627.0,-265.0,617,20240125
国泰君安,21981.0,-2433.0,17162.0,-834.0,18026.0,-1077.0,243,20240125
宏源期货,0.0,0.0,668.0,10.0,0.0,0.0,10,20240125
宝城期货,0.0,0.0,675.0,26.0,498.0,25.0,1,20240125
平安期货,1848.0,-71.0,1877.0,-81.0,164.0,31.0,-112,20240125
广发期货,4910.0,-182.0,3585.0,-504.0,14930.0,-608.0,104,20240125
招商期货,2704.0,379.0,1215.0,-193.0,1960.0,298.0,-491,20240125
新湖期货,0.0,0.0,0.0,0.0,126.0,-40.0,40,20240125
方正中期,1249.0,145.0,589.0,7.0,0.0,0.0,7,20240125
永安期货,1377.0,-86.0,2900.0,482.0,1517.0,123.0,359,20240125
浙商期货,0.0,0.0,1973.0,-35.0,0.0,0.0,-35,20240125
海通期货,15382.0,1106.0,6656.0,488.0,16357.0,848.0,-360,20240125
瑞达期货,0.0,0.0,1012.0,-45.0,0.0,0.0,-45,20240125
瑞银期货,0.0,0.0,0.0,0.0,1892.0,-32.0,32,20240125
申银万国,2207.0,133.0,3650.0,341.0,1214.0,-97.0,438,20240125
银河期货,5102.0,-659.0,3445.0,201.0,4104.0,-123.0,324,20240125
长江期货,0.0,0.0,0.0,0.0,285.0,58.0,-58,20240125
东吴期货,0.0,0.0,496.0,-13.0,0.0,0.0,-13,20240126
东方财富,2120.0,-227.0,1441.0,-71.0,377.0,-234.0,163,20240126
东海期货,1784.0,840.0,1193.0,37.0,0.0,0.0,37,20240126
东证期货,7592.0,-1005.0,6660.0,-647.0,7902.0,-211.0,-436,20240126
中信建投,3251.0,-790.0,3356.0,-93.0,2642.0,-24.0,-69,20240126
中信期货,26493.0,-4216.0,13411.0,845.0,22938.0,54.0,791,20240126
中泰期货,985.0,-326.0,492.0,158.0,472.0,89.0,69,20240126
中金期货,774.0,138.0,0.0,0.0,3212.0,31.0,-31,20240126
中银期货,3394.0,877.0,0.0,0.0,4186.0,1369.0,-1369,20240126
五矿期货,2357.0,-141.0,0.0,0.0,244.0,126.0,-126,20240126
光大期货,2569.0,-533.0,2908.0,170.0,1036.0,-149.0,319,20240126
兴业期货,0.0,0.0,765.0,37.0,0.0,0.0,37,20240126
兴证期货,1741.0,-548.0,1859.0,-119.0,899.0,-514.0,395,20240126
华泰期货,3976.0,-464.0,3996.0,44.0,3623.0,174.0,-130,20240126
华闻期货,3486.0,122.0,735.0,217.0,946.0,230.0,-13,20240126
南华期货,264.0,-140.0,1106.0,-24.0,159.0,1.0,-25,20240126
国信期货,8117.0,-989.0,4234.0,129.0,2507.0,-16.0,145,20240126
国投安信,4441.0,-386.0,4013.0,52.0,5526.0,-101.0,153,20240126
国泰君安,16316.0,-5665.0,16403.0,-759.0,16945.0,-1081.0,322,20240126
宏源期货,0.0,0.0,700.0,32.0,0.0,0.0,32,20240126
宝城期货,510.0,182.0,0.0,0.0,373.0,-125.0,125,20240126
平安期货,1509.0,19.0,1717.0,-160.0,142.0,-22.0,-138,20240126
广发期货,3112.0,-1798.0,3633.0,48.0,14906.0,-24.0,72,20240126
招商期货,1702.0,-1002.0,718.0,-50.0,1956.0,-4.0,-46,20240126
方正中期,347.0,-50.0,574.0,-15.0,0.0,0.0,-15,20240126
永安期货,1015.0,133.0,2936.0,36.0,1454.0,-63.0,99,20240126
浙商期货,1045.0,-48.0,2179.0,206.0,0.0,0.0,206,20240126
海证期货,0.0,0.0,0.0,0.0,452.0,167.0,-167,20240126
海通期货,12949.0,-2433.0,6034.0,-622.0,16140.0,-217.0,-405,20240126
瑞达期货,0.0,0.0,1479.0,141.0,0.0,0.0,141,20240126
瑞银期货,0.0,0.0,0.0,0.0,1930.0,38.0,-38,20240126
申银万国,611.0,-438.0,3896.0,246.0,1227.0,13.0,233,20240126
美尔雅  ,293.0,14.0,0.0,0.0,0.0,0.0,0,20240126
银河期货,3917.0,-1185.0,3075.0,-370.0,3911.0,-193.0,-177,20240126
长江期货,0.0,0.0,0.0,0.0,300.0,15.0,-15,20240126
上海中期,0.0,0.0,0.0,0.0,345.0,-16.0,16,20240129
东方财富,1817.0,-303.0,1434.0,-7.0,338.0,-39.0,32,20240129
东海期货,1389.0,-395.0,2157.0,964.0,0.0,0.0,964,20240129
东证期货,8206.0,614.0,6753.0,93.0,7811.0,-91.0,184,20240129
中信建投,2914.0,-337.0,3212.0,-144.0,2639.0,122.0,-266,20240129
中信期货,26438.0,-55.0,12563.0,-848.0,23020.0,82.0,-930,20240129
中泰期货,1198.0,213.0,0.0,0.0,0.0,0.0,0,20240129
中金期货,347.0,-427.0,0.0,0.0,2491.0,-721.0,721,20240129
中银期货,1097.0,-455.0,502.0,189.0,4654.0,468.0,-279,20240129
五矿期货,1263.0,-93.0,0.0,0.0,172.0,84.0,-84,20240129
光大期货,3407.0,838.0,3006.0,98.0,1415.0,379.0,-281,20240129
兴业期货,0.0,0.0,767.0,2.0,0.0,0.0,2,20240129
兴证期货,1429.0,322.0,2153.0,294.0,910.0,11.0,283,20240129
华泰期货,3943.0,-33.0,4038.0,42.0,3362.0,-261.0,303,20240129
华闻期货,3368.0,-118.0,457.0,-278.0,805.0,-208.0,-70,20240129
南华期货,0.0,0.0,1243.0,137.0,176.0,17.0,120,20240129
国信期货,9260.0,1143.0,4236.0,2.0,2553.0,46.0,-44,20240129
国富期货,0.0,0.0,0.0,0.0,336.0,212.0,-212,20240129
国投安信,4266.0,-175.0,3960.0,-53.0,5711.0,185.0,-238,20240129
国泰君安,17772.0,1456.0,16983.0,580.0,17439.0,494.0,86,20240129
宏源期货,0.0,0.0,769.0,69.0,0.0,0.0,69,20240129
宝城期货,0.0,0.0,0.0,0.0,387.0,14.0,-14,20240129
平安期货,1583.0,-405.0,1689.0,-28.0,162.0,20.0,-48,20240129
广发期货,3440.0,328.0,3230.0,-403.0,14341.0,-565.0,162,20240129
弘业期货,0.0,0.0,602.0,194.0,0.0,0.0,194,20240129
招商期货,2156.0,454.0,714.0,-4.0,1952.0,-4.0,0,20240129
新世纪  ,916.0,444.0,0.0,0.0,0.0,0.0,0,20240129
方正中期,342.0,-5.0,566.0,-8.0,0.0,0.0,-8,20240129
永安期货,1420.0,175.0,3591.0,247.0,1729.0,196.0,51,20240129
浙商期货,370.0,74.0,2294.0,115.0,0.0,0.0,115,20240129
海通期货,13783.0,834.0,6342.0,308.0,16407.0,267.0,41,20240129
瑞达期货,0.0,0.0,830.0,-125.0,0.0,0.0,-125,20240129
瑞银期货,0.0,0.0,0.0,0.0,2616.0,686.0,-686,20240129
申银万国,1837.0,324.0,3905.0,9.0,1232.0,5.0,4,20240129
美尔雅  ,1259.0,552.0,0.0,0.0,0.0,0.0,0,20240129
银河期货,4280.0,363.0,3003.0,-72.0,4043.0,132.0,-204,20240129
长江期货,0.0,0.0,0.0,0.0,285.0,-15.0,15,20240129
东吴期货,580.0,277.0,0.0,0.0,0.0,0.0,0,20240130
东方财富,2254.0,154.0,1486.0,52.0,292.0,-46.0,98,20240130
东海期货,997.0,338.0,2212.0,55.0,365.0,206.0,-151,20240130
东证期货,9480.0,1274.0,7155.0,402.0,7573.0,-238.0,640,20240130
中信建投,3271.0,357.0,2863.0,-349.0,2604.0,-35.0,-314,20240130
中信期货,27481.0,1043.0,13667.0,1104.0,23731.0,711.0,393,20240130
中泰期货,1067.0,-131.0,1027.0,117.0,558.0,121.0,-4,20240130
中金期货,0.0,0.0,0.0,0.0,2281.0,-210.0,210,20240130
中银期货,390.0,67.0,0.0,0.0,4672.0,18.0,-18,20240130
五矿期货,1389.0,126.0,0.0,0.0,244.0,141.0,-141,20240130
光大期货,2962.0,-445.0,2753.0,-253.0,936.0,-479.0,226,20240130
兴业期货,0.0,0.0,772.0,5.0,0.0,0.0,5,20240130
兴证期货,1255.0,-174.0,1985.0,-168.0,493.0,8.0,-176,20240130
华泰期货,3886.0,-57.0,4212.0,174.0,3154.0,-208.0,382,20240130
华闻期货,2850.0,-518.0,712.0,255.0,985.0,180.0,75,20240130
南华期货,1300.0,251.0,1148.0,-95.0,0.0,0.0,-95,20240130
国信期货,9113.0,-147.0,4574.0,338.0,2636.0,83.0,255,20240130
国投安信,4899.0,633.0,3853.0,-107.0,6275.0,564.0,-671,20240130
国泰君安,19392.0,1620.0,17389.0,406.0,18791.0,1352.0,-946,20240130
宏源期货,0.0,0.0,765.0,-4.0,129.0,37.0,-41,20240130
宝城期货,1273.0,348.0,0.0,0.0,380.0,-7.0,7,20240130
平安期货,730.0,109.0,2376.0,45.0,129.0,-33.0,78,20240130
广发期货,3053.0,-387.0,3262.0,32.0,14322.0,-19.0,51,20240130
弘业期货,0.0,0.0,579.0,-23.0,0.0,0.0,-23,20240130
招商期货,1992.0,-164.0,471.0,98.0,1961.0,9.0,89,20240130
方正中期,434.0,92.0,566.0,0.0,0.0,0.0,0,20240130
永安期货,383.0,17.0,3646.0,55.0,1408.0,-175.0,230,20240130
浙商期货,584.0,-12.0,1216.0,-50.0,313.0,-10.0,-40,20240130
海通期货,13779.0,-4.0,6676.0,334.0,16874.0,467.0,-133,20240130
瑞达期货,601.0,118.0,854.0,24.0,0.0,0.0,24,20240130
瑞银期货,0.0,0.0,0.0,0.0,2710.0,94.0,-94,20240130
申银万国,1652.0,-185.0,3808.0,-97.0,1136.0,-96.0,-1,20240130
美尔雅  ,352.0,-17.0,0.0,0.0,0.0,0.0,0,20240130
金元期货,0.0,0.0,0.0,0.0,133.0,5.0,-5,20240130
银河期货,4458.0,178.0,2930.0,-73.0,4428.0,385.0,-458,20240130
上海中期,0.0,0.0,0.0,0.0,357.0,45.0,-45,20240131
东吴期货,627.0,47.0,0.0,0.0,0.0,0.0,0,20240131
东方财富,2209.0,-45.0,1504.0,18.0,275.0,-17.0,35,20240131
东海期货,0.0,0.0,2153.0,-59.0,0.0,0.0,-59,20240131
东证期货,9279.0,-201.0,6914.0,-241.0,7497.0,-76.0,-165,20240131
中信建投,2941.0,-330.0,2866.0,3.0,2724.0,-4.0,7,20240131
中信期货,33002.0,5521.0,13986.0,319.0,24096.0,365.0,-46,20240131
中泰期货,1235.0,168.0,546.0,-9.0,349.0,-70.0,61,20240131
中金期货,399.0,187.0,0.0,0.0,2213.0,-68.0,68,20240131
中银期货,0.0,0.0,0.0,0.0,4565.0,-107.0,107,20240131
五矿期货,1567.0,178.0,0.0,0.0,187.0,60.0,-60,20240131
光大期货,3093.0,131.0,2031.0,-173.0,807.0,14.0,-187,20240131
兴业期货,0.0,0.0,774.0,2.0,0.0,0.0,2,20240131
兴证期货,1119.0,-136.0,1966.0,-19.0,562.0,69.0,-88,20240131
华泰期货,4801.0,915.0,4417.0,205.0,3384.0,230.0,-25,20240131
华闻期货,4703.0,1853.0,1338.0,193.0,1381.0,276.0,-83,20240131
南华期货,1126.0,160.0,1426.0,278.0,0.0,0.0,278,20240131
国信期货,9793.0,680.0,4279.0,-295.0,2322.0,-314.0,19,20240131
国富期货,0.0,0.0,0.0,0.0,450.0,146.0,-146,20240131
国投安信,5529.0,630.0,3532.0,-321.0,7395.0,1120.0,-1441,20240131
国泰君安,20625.0,1233.0,17187.0,-202.0,18076.0,-715.0,513,20240131
宏源期货,0.0,0.0,841.0,76.0,139.0,10.0,66,20240131
宝城期货,339.0,-31.0,515.0,54.0,535.0,155.0,-101,20240131
平安期货,648.0,-82.0,1422.0,-259.0,0.0,0.0,-259,20240131
广发期货,4291.0,1238.0,2844.0,-418.0,14301.0,-21.0,-397,20240131
弘业期货,0.0,0.0,587.0,8.0,0.0,0.0,8,20240131
徽商期货,1006.0,347.0,0.0,0.0,0.0,0.0,0,20240131
招商期货,2182.0,-31.0,773.0,98.0,1825.0,-136.0,234,20240131
方正中期,351.0,-83.0,522.0,-44.0,0.0,0.0,-44,20240131
永安期货,2511.0,770.0,3564.0,-82.0,1672.0,211.0,-293,20240131
浙商期货,1203.0,345.0,2357.0,142.0,0.0,0.0,142,20240131
海通期货,16409.0,2630.0,6784.0,108.0,16429.0,-445.0,553,20240131
瑞达期货,667.0,66.0,0.0,0.0,0.0,0.0,0,20240131
瑞银期货,0.0,0.0,0.0,0.0,2455.0,-255.0,255,20240131
申银万国,1140.0,232.0,3347.0,-461.0,1014.0,-122.0,-339,20240131
西部期货,0.0,0.0,0.0,0.0,262.0,153.0,-153,20240131
银河期货,4630.0,172.0,3155.0,225.0,4165.0,-263.0,488,20240131
上海中期,0.0,0.0,0.0,0.0,322.0,-35.0,35,20240201
东方财富,1029.0,-70.0,1496.0,-8.0,269.0,-6.0,-2,20240201
东海期货,0.0,0.0,2149.0,-4.0,0.0,0.0,-4,20240201
东证期货,8730.0,-549.0,6149.0,-765.0,8026.0,529.0,-1294,20240201
中信建投,2385.0,-556.0,3021.0,155.0,2760.0,36.0,119,20240201
中信期货,29628.0,-3374.0,12204.0,-1782.0,22724.0,-1372.0,-410,20240201
中泰期货,1288.0,53.0,1041.0,32.0,408.0,59.0,-27,20240201
中金期货,0.0,0.0,0.0,0.0,1960.0,-253.0,253,20240201
中银期货,792.0,518.0,0.0,0.0,3732.0,-833.0,833,20240201
五矿期货,2247.0,-307.0,0.0,0.0,562.0,204.0,-204,20240201
光大期货,2152.0,-941.0,2358.0,-186.0,433.0,3.0,-189,20240201
兴业期货,0.0,0.0,777.0,3.0,0.0,0.0,3,20240201
兴证期货,1293.0,174.0,1615.0,-351.0,1103.0,275.0,-626,20240201
华泰期货,3779.0,-1022.0,3937.0,-480.0,2971.0,-413.0,-67,20240201
华闻期货,4879.0,176.0,714.0,111.0,1272.0,-109.0,220,20240201
南华期货,1273.0,-108.0,1539.0,113.0,0.0,0.0,113,20240201
国信期货,8437.0,-1356.0,4412.0,133.0,2448.0,126.0,7,20240201
国投安信,4954.0,-575.0,3489.0,-43.0,7760.0,365.0,-408,20240201
国泰君安,19233.0,-1392.0,17178.0,-9.0,18412.0,336.0,-345,20240201
宏源期货,0.0,0.0,840.0,-1.0,138.0,-1.0,0,20240201
宝城期货,216.0,-123.0,521.0,6.0,585.0,50.0,-44,20240201
平安期货,1762.0,132.0,2165.0,47.0,0.0,0.0,47,20240201
广发期货,4297.0,6.0,3145.0,301.0,13347.0,-954.0,1255,20240201
弘业期货,0.0,0.0,603.0,16.0,0.0,0.0,16,20240201
徽商期货,855.0,-151.0,0.0,0.0,0.0,0.0,0,20240201
招商期货,1922.0,14.0,693.0,-80.0,1897.0,72.0,-152,20240201
方正中期,1263.0,50.0,538.0,16.0,0.0,0.0,16,20240201
永安期货,233.0,-433.0,2993.0,-47.0,1214.0,-115.0,68,20240201
浙商期货,1072.0,-131.0,1900.0,118.0,317.0,34.0,84,20240201
海通期货,14747.0,-1662.0,6413.0,-371.0,15369.0,-1060.0,689,20240201
瑞银期货,0.0,0.0,0.0,0.0,2334.0,-121.0,121,20240201
申银万国,347.0,256.0,2926.0,-421.0,862.0,-152.0,-269,20240201
美尔雅  ,663.0,372.0,0.0,0.0,0.0,0.0,0,20240201
西部期货,690.0,121.0,0.0,0.0,0.0,0.0,0,20240201
银河期货,5142.0,512.0,3045.0,-110.0,4157.0,-8.0,-102,20240201
上海中期,0.0,0.0,0.0,0.0,312.0,-10.0,10,20240202
东吴期货,0.0,0.0,1338.0,224.0,276.0,127.0,97,20240202
东方财富,1740.0,612.0,1519.0,23.0,0.0,0.0,23,20240202
东海期货,0.0,0.0,1968.0,-181.0,0.0,0.0,-181,20240202
东航期货,0.0,0.0,0.0,0.0,182.0,120.0,-120,20240202
东证期货,11207.0,2477.0,5036.0,-1113.0,7860.0,-166.0,-947,20240202
中信建投,3764.0,1379.0,3296.0,275.0,2780.0,202.0,73,20240202
中信期货,33663.0,4035.0,14127.0,1923.0,24578.0,1854.0,69,20240202
中泰期货,2318.0,762.0,586.0,39.0,441.0,33.0,6,20240202
中金期货,0.0,0.0,0.0,0.0,1740.0,-220.0,220,20240202
中银期货,1744.0,952.0,647.0,325.0,2306.0,-1426.0,1751,20240202
五矿期货,2850.0,603.0,0.0,0.0,239.0,137.0,-137,20240202
光大期货,3585.0,1433.0,2708.0,350.0,1123.0,399.0,-49,20240202
兴证期货,1378.0,85.0,1605.0,-10.0,1553.0,450.0,-460,20240202
华泰期货,4721.0,942.0,3829.0,-108.0,3146.0,175.0,-283,20240202
华西期货,412.0,300.0,0.0,0.0,188.0,157.0,-157,20240202
华闻期货,6215.0,1336.0,1664.0,368.0,1535.0,406.0,-38,20240202
南华期货,3111.0,1237.0,2158.0,91.0,487.0,242.0,-151,20240202
国信期货,9615.0,1178.0,4542.0,130.0,2673.0,225.0,-95,20240202
国投安信,4916.0,-38.0,3433.0,-56.0,7426.0,-334.0,278,20240202
国泰君安,25483.0,6250.0,18653.0,1475.0,19060.0,648.0,827,20240202
宏源期货,0.0,0.0,698.0,-142.0,0.0,0.0,-142,20240202
宝城期货,525.0,309.0,0.0,0.0,500.0,-85.0,85,20240202
平安期货,0.0,0.0,1477.0,-6.0,0.0,0.0,-6,20240202
广发期货,5305.0,1008.0,3865.0,720.0,13572.0,225.0,495,20240202
弘业期货,0.0,0.0,602.0,-1.0,0.0,0.0,-1,20240202
招商期货,2698.0,600.0,0.0,0.0,2176.0,279.0,-279,20240202
方正中期,1866.0,603.0,617.0,79.0,0.0,0.0,79,20240202
永安期货,1442.0,917.0,3561.0,92.0,1366.0,152.0,-60,20240202
浙商期货,1651.0,579.0,1506.0,-394.0,280.0,-37.0,-357,20240202
海通期货,17524.0,2777.0,6735.0,322.0,15385.0,16.0,306,20240202
瑞银期货,0.0,0.0,0.0,0.0,2202.0,-132.0,132,20240202
申银万国,2252.0,993.0,1787.0,-531.0,913.0,51.0,-582,20240202
银河期货,5212.0,70.0,3221.0,176.0,3861.0,-296.0,472,20240202
东兴期货,0.0,0.0,0.0,0.0,294.0,168.0,-168,20240205
东吴期货,0.0,0.0,715.0,-56.0,286.0,10.0,-66,20240205
